PRECISION, RECALL
0.25, 0.9431818181818182
0.25, 0.9431818181818182
0.25, 0.9545454545454546
0.25, 0.9545454545454546
0.25, 0.9545454545454546
0.25, 0.9545454545454546
0.25, 0.9545454545454546
0.25, 0.9545454545454546
0.25, 0.9545454545454546
0.25, 0.9659090909090909
0.25, 0.9659090909090909
0.25, 0.9772727272727273
0.25, 0.9772727272727273
0.25, 0.9772727272727273
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 0.9886363636363636
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.25, 1.0
0.24929178470254956, 1.0
0.24858757062146894, 1.0
0.24788732394366197, 1.0
0.24719101123595505, 1.0
0.24649859943977592, 1.0
0.24581005586592178, 1.0
0.24512534818941503, 1.0
0.24444444444444444, 1.0
0.24376731301939059, 1.0
0.2430939226519337, 1.0
0.24242424242424243, 1.0
0.24175824175824176, 1.0
0.2410958904109589, 1.0
0.24043715846994534, 1.0
0.23978201634877383, 1.0
0.2391304347826087, 1.0
0.23848238482384823, 1.0
0.23783783783783785, 1.0
0.2371967654986523, 1.0
0.23655913978494625, 1.0
0.2359249329758713, 1.0
0.23529411764705882, 1.0
0.23466666666666666, 1.0
0.23404255319148937, 1.0
0.23342175066312998, 1.0
0.2328042328042328, 1.0
0.23218997361477572, 1.0
0.23157894736842105, 1.0
0.23097112860892388, 1.0
0.23036649214659685, 1.0
0.2297650130548303, 1.0
0.22916666666666666, 1.0
0.22857142857142856, 1.0
0.22797927461139897, 1.0
0.22739018087855298, 1.0
0.2268041237113402, 1.0
0.2262210796915167, 1.0
0.22564102564102564, 1.0
0.22506393861892582, 1.0
0.22448979591836735, 1.0
0.22391857506361323, 1.0
0.2233502538071066, 1.0
0.22278481012658227, 1.0
0.2222222222222222, 1.0
0.2216624685138539, 1.0
0.22110552763819097, 1.0
0.22055137844611528, 1.0
0.22, 1.0
0.2194513715710723, 1.0
0.21890547263681592, 1.0
0.21836228287841192, 1.0
0.21782178217821782, 1.0
0.21728395061728395, 1.0
0.21674876847290642, 1.0
0.21621621621621623, 1.0
0.21568627450980393, 1.0
0.21515892420537897, 1.0
0.2146341463414634, 1.0
0.2141119221411192, 1.0
0.21359223300970873, 1.0
0.21307506053268765, 1.0
0.21256038647342995, 1.0
0.21204819277108433, 1.0
0.21153846153846154, 1.0
0.21103117505995203, 1.0
0.21052631578947367, 1.0
0.2100238663484487, 1.0
0.20952380952380953, 1.0
0.20902612826603326, 1.0
0.20853080568720378, 1.0
0.20803782505910165, 1.0
0.20754716981132076, 1.0
0.20705882352941177, 1.0
0.20657276995305165, 1.0
0.20608899297423888, 1.0
0.205607476635514, 1.0
0.20512820512820512, 1.0
0.20465116279069767, 1.0
0.20417633410672853, 1.0
0.2037037037037037, 1.0
0.20323325635103925, 1.0
0.20276497695852536, 1.0
0.20229885057471264, 1.0
0.2018348623853211, 1.0
0.20137299771167047, 1.0
0.2009132420091324, 1.0
0.20045558086560364, 1.0
0.2, 1.0
0.19954648526077098, 1.0
0.19909502262443438, 1.0
0.1986455981941309, 1.0
0.1981981981981982, 1.0
0.19775280898876405, 1.0
0.19730941704035873, 1.0
0.19686800894854586, 1.0
0.19642857142857142, 1.0
0.19599109131403117, 1.0
0.19555555555555557, 1.0
0.1951219512195122, 1.0
0.19469026548672566, 1.0
0.19426048565121412, 1.0
0.19383259911894274, 1.0
0.1934065934065934, 1.0
0.19298245614035087, 1.0
0.1925601750547046, 1.0
0.19213973799126638, 1.0
0.19172113289760348, 1.0
0.19130434782608696, 1.0
0.19088937093275488, 1.0
0.19047619047619047, 1.0
0.1900647948164147, 1.0
0.1896551724137931, 1.0
0.18924731182795698, 1.0
0.1888412017167382, 1.0
0.18843683083511778, 1.0
0.18803418803418803, 1.0
0.18763326226012794, 1.0
0.18723404255319148, 1.0
0.18683651804670912, 1.0
0.1864406779661017, 1.0
0.18604651162790697, 1.0
0.18565400843881857, 1.0
0.18526315789473685, 1.0
0.18487394957983194, 1.0
0.18448637316561844, 1.0
0.18410041841004185, 1.0
0.1837160751565762, 1.0
0.18333333333333332, 1.0
0.18295218295218296, 1.0
0.1825726141078838, 1.0
0.18219461697722567, 1.0
0.18181818181818182, 1.0
0.18144329896907216, 1.0
0.18106995884773663, 1.0
0.1806981519507187, 1.0
0.18032786885245902, 1.0
0.17995910020449898, 1.0
0.17959183673469387, 1.0
0.17922606924643583, 1.0
0.17886178861788618, 1.0
0.17849898580121704, 1.0
0.17813765182186234, 1.0
0.17777777777777778, 1.0
0.1774193548387097, 1.0
0.17706237424547283, 1.0
0.17670682730923695, 1.0
0.17635270541082165, 1.0
0.176, 1.0
0.17564870259481039, 1.0
0.1752988047808765, 1.0
0.1749502982107356, 1.0
0.1746031746031746, 1.0
0.17425742574257425, 1.0
0.17391304347826086, 1.0
0.17357001972386588, 1.0
0.1732283464566929, 1.0
0.17288801571709234, 1.0
0.17254901960784313, 1.0
0.17221135029354206, 1.0
0.171875, 1.0
0.17153996101364521, 1.0
0.17120622568093385, 1.0
0.170873786407767, 1.0
0.17054263565891473, 1.0
0.1702127659574468, 1.0
0.16988416988416988, 1.0
0.16955684007707128, 1.0
0.16923076923076924, 1.0
0.1689059500959693, 1.0
0.1685823754789272, 1.0
0.1682600382409178, 1.0
0.16793893129770993, 1.0
0.1676190476190476, 1.0
0.16730038022813687, 1.0
0.16698292220113853, 1.0
0.16666666666666666, 1.0
0.166351606805293, 1.0
0.1660377358490566, 1.0
0.1657250470809793, 1.0
0.16541353383458646, 1.0
0.1651031894934334, 1.0
0.1647940074906367, 1.0
0.16448598130841122, 1.0
0.16417910447761194, 1.0
0.16387337057728119, 1.0
0.16356877323420074, 1.0
0.16326530612244897, 1.0
0.16296296296296298, 1.0
0.16266173752310537, 1.0
0.16236162361623616, 1.0
0.16206261510128914, 1.0
0.16176470588235295, 1.0
0.1614678899082569, 1.0
0.16117216117216118, 1.0
0.16087751371115175, 1.0
0.16058394160583941, 1.0
0.16029143897996356, 1.0
0.16, 1.0
0.15970961887477314, 1.0
0.15942028985507245, 1.0
0.15913200723327306, 1.0
0.1588447653429603, 1.0
0.15855855855855855, 1.0
0.15827338129496402, 1.0
0.15798922800718132, 1.0
0.15770609318996415, 1.0
0.15742397137745975, 1.0
0.15714285714285714, 1.0
0.1568627450980392, 1.0
0.15658362989323843, 1.0
0.15630550621669628, 1.0
0.15602836879432624, 1.0
0.15575221238938053, 1.0
0.15547703180212014, 1.0
0.15520282186948853, 1.0
0.15492957746478872, 1.0
0.1546572934973638, 1.0
0.1543859649122807, 1.0
0.15411558669001751, 1.0
0.15384615384615385, 1.0
0.15357766143106458, 1.0
0.15331010452961671, 1.0
0.15304347826086956, 1.0
0.1527777777777778, 1.0
0.15251299826689774, 1.0
0.1522491349480969, 1.0
0.15198618307426598, 1.0
0.15172413793103448, 1.0
0.1514629948364888, 1.0
0.15120274914089346, 1.0
0.1509433962264151, 1.0
0.1506849315068493, 1.0
0.15042735042735042, 1.0
0.15017064846416384, 1.0
0.14991482112436116, 1.0
0.14965986394557823, 1.0
0.1494057724957555, 1.0
0.14915254237288136, 1.0
0.14890016920473773, 1.0
0.14864864864864866, 1.0
0.14839797639123103, 1.0
0.14814814814814814, 1.0
0.14789915966386555, 1.0
0.1476510067114094, 1.0
0.1474036850921273, 1.0
0.14715719063545152, 1.0
0.14691151919866444, 1.0
0.14666666666666667, 1.0
0.1464226289517471, 1.0
0.1461794019933555, 1.0
0.14593698175787728, 1.0
0.1456953642384106, 1.0
0.14545454545454545, 1.0
0.14521452145214522, 1.0
0.14497528830313014, 1.0
0.14473684210526316, 1.0
0.1444991789819376, 1.0
0.14426229508196722, 1.0
0.14402618657937807, 1.0
0.1437908496732026, 1.0
0.14355628058727568, 1.0
0.14332247557003258, 1.0
0.14308943089430895, 1.0
0.14285714285714285, 1.0
0.1426256077795786, 1.0
0.1423948220064725, 1.0
0.1421647819063005, 1.0
0.14193548387096774, 1.0
0.14170692431561996, 1.0
0.1414790996784566, 1.0
0.14125200642054575, 1.0
0.14102564102564102, 1.0
0.1408, 1.0
0.14057507987220447, 1.0
0.14035087719298245, 1.0
0.14012738853503184, 1.0
0.13990461049284578, 1.0
0.13968253968253969, 1.0
0.13946117274167988, 1.0
0.13924050632911392, 1.0
0.13902053712480253, 1.0
0.138801261829653, 1.0
0.13858267716535433, 1.0
0.13836477987421383, 1.0
0.13814756671899528, 1.0
0.13793103448275862, 1.0
0.13771517996870108, 1.0
0.1375, 1.0
0.1372854914196568, 1.0
0.13707165109034267, 1.0
0.1368584758942457, 1.0
0.13664596273291926, 1.0
0.13643410852713178, 1.0
0.13622291021671826, 1.0
0.13601236476043277, 1.0
0.13580246913580246, 1.0
0.13559322033898305, 1.0
0.13538461538461538, 1.0
0.13517665130568357, 1.0
0.13496932515337423, 1.0
0.13476263399693722, 1.0
0.1345565749235474, 1.0
0.13435114503816795, 1.0
0.13414634146341464, 1.0
0.1339421613394216, 1.0
0.1337386018237082, 1.0
0.13353566009104703, 1.0
0.13333333333333333, 1.0
0.13313161875945537, 1.0
0.13293051359516617, 1.0
0.13273001508295626, 1.0
0.13253012048192772, 1.0
0.13233082706766916, 1.0
0.13213213213213212, 1.0
0.13193403298350825, 1.0
0.1317365269461078, 1.0
0.13153961136023917, 1.0
0.13134328358208955, 1.0
0.13114754098360656, 1.0
0.13095238095238096, 1.0
0.13075780089153047, 1.0
0.13056379821958458, 1.0
0.13037037037037036, 1.0
0.1301775147928994, 1.0
0.12998522895125553, 1.0
0.12979351032448377, 1.0
0.12960235640648013, 1.0
0.12941176470588237, 1.0
0.12922173274596183, 1.0
0.12903225806451613, 1.0
0.12884333821376281, 1.0
0.1286549707602339, 1.0
0.12846715328467154, 1.0
0.1282798833819242, 1.0
0.12809315866084425, 1.0
0.12790697674418605, 1.0
0.12772133526850507, 1.0
0.12753623188405797, 1.0
0.12735166425470332, 1.0
0.12716763005780346, 1.0
0.12698412698412698, 1.0
0.12680115273775217, 1.0
0.12661870503597122, 1.0
0.12643678160919541, 1.0
0.12625538020086083, 1.0
0.12607449856733524, 1.0
0.12589413447782546, 1.0
0.12571428571428572, 1.0
0.12553495007132667, 1.0
0.12535612535612536, 1.0
0.1251778093883357, 1.0
0.125, 1.0
0.12482269503546099, 1.0
0.12464589235127478, 1.0
0.12446958981612447, 1.0
0.12429378531073447, 1.0
0.12411847672778561, 1.0
0.12394366197183099, 1.0
0.12376933895921238, 1.0
0.12359550561797752, 1.0
0.12342215988779803, 1.0
0.12324929971988796, 1.0
0.12307692307692308, 1.0
0.12290502793296089, 1.0
0.12273361227336123, 1.0
0.12256267409470752, 1.0
0.12239221140472879, 1.0
0.12222222222222222, 1.0
0.12205270457697642, 1.0
0.12188365650969529, 1.0
0.12171507607192254, 1.0
0.12154696132596685, 1.0
0.12137931034482759, 1.0
0.12121212121212122, 1.0
0.12104539202200826, 1.0
0.12087912087912088, 1.0
0.12071330589849108, 1.0
0.12054794520547946, 1.0
0.12038303693570451, 1.0
0.12021857923497267, 1.0
0.12005457025920874, 1.0
0.11989100817438691, 1.0
0.11972789115646258, 1.0
0.11956521739130435, 1.0
0.11940298507462686, 1.0
0.11924119241192412, 1.0
0.11907983761840325, 1.0
0.11891891891891893, 1.0
0.11875843454790823, 1.0
0.11859838274932614, 1.0
0.11843876177658143, 1.0
0.11827956989247312, 1.0
0.11812080536912752, 1.0
0.11796246648793565, 1.0
0.11780455153949129, 1.0
0.11764705882352941, 1.0
0.11748998664886515, 1.0
0.11733333333333333, 1.0
0.11717709720372836, 1.0
0.11702127659574468, 1.0
0.11686586985391766, 1.0
0.11671087533156499, 1.0
0.11655629139072848, 1.0
0.1164021164021164, 1.0
0.11624834874504623, 1.0
0.11609498680738786, 1.0
0.11594202898550725, 1.0
0.11578947368421053, 1.0
0.11563731931668857, 1.0
0.11548556430446194, 1.0
0.11533420707732635, 1.0
0.11518324607329843, 1.0
0.11503267973856209, 1.0
0.11488250652741515, 1.0
0.11473272490221642, 1.0
0.11458333333333333, 1.0
0.11443433029908973, 1.0
0.11428571428571428, 1.0
0.11413748378728923, 1.0
0.11398963730569948, 1.0
0.11384217335058215, 1.0
0.11369509043927649, 1.0
0.1135483870967742, 1.0
0.1134020618556701, 1.0
0.11325611325611326, 1.0
0.11311053984575835, 1.0
0.11296534017971759, 1.0
0.11282051282051282, 1.0
0.11267605633802817, 1.0
0.11253196930946291, 1.0
0.1123882503192848, 1.0
0.11224489795918367, 1.0
0.11210191082802548, 1.0
0.11195928753180662, 1.0
0.11181702668360864, 1.0
0.1116751269035533, 1.0
0.11153358681875793, 1.0
0.11139240506329114, 1.0
0.11125158027812895, 1.0
0.1111111111111111, 1.0
0.11097099621689786, 1.0
0.11083123425692695, 1.0
0.11069182389937107, 1.0
0.11055276381909548, 1.0
0.11041405269761606, 1.0
0.11027568922305764, 1.0
0.11013767209011265, 1.0
0.11, 1.0
0.10986267166042447, 1.0
0.10972568578553615, 1.0
0.1095890410958904, 1.0
0.10945273631840796, 1.0
0.1093167701863354, 1.0
0.10918114143920596, 1.0
0.1090458488228005, 1.0
0.10891089108910891, 1.0
0.10877626699629171, 1.0
0.10864197530864197, 1.0
0.10850801479654747, 1.0
0.10837438423645321, 1.0
0.10824108241082411, 1.0
0.10810810810810811, 1.0
0.10797546012269939, 1.0
0.10784313725490197, 1.0
0.10771113831089352, 1.0
0.10757946210268948, 1.0
0.10744810744810745, 1.0
0.1073170731707317, 1.0
0.1071863580998782, 1.0
0.1070559610705596, 1.0
0.10692588092345079, 1.0
0.10679611650485436, 1.0
0.10666666666666667, 1.0
0.10653753026634383, 1.0
0.10640870616686819, 1.0
0.10628019323671498, 1.0
0.10615199034981906, 1.0
0.10602409638554217, 1.0
0.10589651022864019, 1.0
0.10576923076923077, 1.0
0.1056422569027611, 1.0
0.10551558752997602, 1.0
0.10538922155688622, 1.0
0.10526315789473684, 1.0
0.10513739545997611, 1.0
0.10501193317422435, 1.0
0.10488676996424315, 1.0
0.10476190476190476, 1.0
0.10463733650416171, 1.0
0.10451306413301663, 1.0
0.10438908659549229, 1.0
0.10426540284360189, 1.0
0.10414201183431952, 1.0
0.10401891252955082, 1.0
0.1038961038961039, 1.0
0.10377358490566038, 1.0
0.10365135453474676, 1.0
0.10352941176470588, 1.0
0.10340775558166862, 1.0
0.10328638497652583, 1.0
0.10316529894490035, 1.0
0.10304449648711944, 1.0
0.10292397660818714, 1.0
0.102803738317757, 1.0
0.10268378063010501, 1.0
0.10256410256410256, 1.0
0.10244470314318975, 1.0
0.10232558139534884, 1.0
0.10220673635307782, 1.0
0.10208816705336426, 1.0
0.10196987253765932, 1.0
0.10185185185185185, 1.0
0.10173410404624278, 1.0
0.10161662817551963, 1.0
0.10149942329873125, 1.0
0.10138248847926268, 1.0
0.10126582278481013, 1.0
0.10114942528735632, 1.0
0.1010332950631458, 1.0
0.10091743119266056, 1.0
0.10080183276059565, 1.0
0.10068649885583524, 1.0
0.10057142857142858, 1.0
0.1004566210045662, 1.0
0.10034207525655645, 1.0
0.10022779043280182, 1.0
0.10011376564277588, 1.0
0.1, 1.0
0.09988649262202043, 1.0
0.09977324263038549, 1.0
0.09966024915062288, 1.0
0.09954751131221719, 1.0
0.09943502824858758, 1.0
0.09932279909706546, 1.0
0.0992108229988726, 1.0
0.0990990990990991, 1.0
0.09898762654668167, 1.0
0.09887640449438202, 1.0
0.09876543209876543, 1.0
0.09865470852017937, 1.0
0.09854423292273236, 1.0
0.09843400447427293, 1.0
0.09832402234636871, 1.0
0.09821428571428571, 1.0
0.09810479375696766, 1.0
0.09799554565701558, 1.0
0.09788654060066741, 1.0
0.09777777777777778, 1.0
0.097669256381798, 1.0
0.0975609756097561, 1.0
0.09745293466223699, 1.0
0.09734513274336283, 1.0
0.09723756906077348, 1.0
0.09713024282560706, 1.0
0.0970231532524807, 1.0
0.09691629955947137, 1.0
0.0968096809680968, 1.0
0.0967032967032967, 1.0
0.09659714599341383, 1.0
0.09649122807017543, 1.0
0.0963855421686747, 1.0
0.0962800875273523, 1.0
0.09617486338797815, 1.0
0.09606986899563319, 1.0
0.09596510359869138, 1.0
0.09586056644880174, 1.0
0.0957562568008705, 1.0
0.09565217391304348, 1.0
0.09554831704668838, 1.0
0.09544468546637744, 1.0
0.09534127843986999, 1.0
0.09523809523809523, 1.0
0.09513513513513513, 1.0
0.09503239740820735, 1.0
0.09492988133764833, 1.0
0.09482758620689655, 1.0
0.09472551130247578, 1.0
0.09462365591397849, 1.0
0.09452201933404941, 1.0
0.0944206008583691, 1.0
0.09431939978563773, 1.0
0.09421841541755889, 1.0
0.09411764705882353, 1.0
0.09401709401709402, 1.0
0.09391675560298826, 1.0
0.09381663113006397, 1.0
0.09371671991480299, 1.0
0.09361702127659574, 1.0
0.09351753453772582, 1.0
0.09341825902335456, 1.0
0.09331919406150584, 1.0
0.09322033898305085, 1.0
0.09312169312169312, 1.0
0.09302325581395349, 1.0
0.09292502639915523, 1.0
0.09282700421940929, 1.0
0.09272918861959958, 1.0
0.09263157894736843, 1.0
0.09253417455310199, 1.0
0.09243697478991597, 1.0
0.09233997901364113, 1.0
0.09224318658280922, 1.0
0.09214659685863874, 1.0
0.09205020920502092, 1.0
0.09195402298850575, 1.0
0.0918580375782881, 1.0
0.09176225234619395, 1.0
0.09166666666666666, 1.0
0.09157127991675339, 1.0
0.09147609147609148, 1.0
0.09138110072689512, 1.0
0.0912863070539419, 1.0
0.09119170984455958, 1.0
0.09109730848861283, 1.0
0.09100310237849017, 1.0
0.09090909090909091, 1.0
0.09081527347781218, 1.0
0.09072164948453608, 1.0
0.09062821833161688, 1.0
0.09053497942386832, 1.0
0.09044193216855087, 1.0
0.09034907597535935, 1.0
0.09025641025641026, 1.0
0.09016393442622951, 1.0
0.09007164790174002, 1.0
0.08997955010224949, 1.0
0.0898876404494382, 1.0
0.08979591836734693, 1.0
0.08970438328236494, 1.0
0.08961303462321792, 1.0
0.08952187182095625, 1.0
0.08943089430894309, 1.0
0.08934010152284264, 1.0
0.08924949290060852, 1.0
0.08915906788247213, 1.0
0.08906882591093117, 1.0
0.08897876643073811, 1.0
0.08888888888888889, 1.0
0.08879919273461151, 1.0
0.08870967741935484, 1.0
0.08862034239677745, 1.0
0.08853118712273642, 1.0
0.08844221105527639, 1.0
0.08835341365461848, 1.0
0.08826479438314945, 1.0
0.08817635270541083, 1.0
0.08808808808808809, 1.0
0.0, 1.0
